RowId;RowId;Id_do_imovel;Url_da_Pagina_do_imovel;Url_do_Imovel;Preco;Tipo_de_Imovel;Valor_Area_util_do_imovel;Numero_Andar_do_imovel;Indicador_de_Elevador;Distrito_do_imovel;Preco_por_metro_quadrado;Latitude_imovel;Longitude_imovel;Tipo_de_Construcao;Numero_de_Banheiros;Possui_Jardim;Possui_Elevador;Possui_Estacionamento;Possui_Piscina;Possui_Terraco;Numero_de_Quartos;Nivel_de_eficiencia_Energetica;Tipo_de_Certificacao_Energetica;Indicador_Anuncio_possui_planta_baixa;Numero_de_fotos_do_anuncio;Numero_de_videos_do_anuncio;Numero_de_recomendacoes_recebidas;Tipo_de_Operacao;Tipo_de_origem_de_anuncio_recomendada;Id_do_proprietario;Nome_do_proprietario_ou_corretor;Tipo_de_proprietario;ad_recommendationId;Nome_Regiao;Nome_Cidade;Numero_Faixa_Etaria_0-14;Numero_Faixa_Etaria_15-64;Numero_Faixa_Etaria_>65;Percentual_Faixa_Etaria_0-14;Percentual_Faixa_Etaria_15-64;Percentual_Faixa_Etaria_>65;Densidade_populacional_por_Km;Densidade_populacional_Estrangeiros;Quantidade_Hospitais_(Particulares_e_Publicos);Quantidade_Farmacias;Quantidade_Construcoes_Novas;Quantidade_Escolas_Pre-Escolar_(4-6_anos);Quantidade_Escolas_Ciclo_1_(6-10_anos);Quantidade_Escolas_Ciclo_2_(10-12_anos);Quantidade_Escolas_Ciclo_3_(13-15_anos);Quantidade_Shows_Exibicoes_Teatro;Quantidade_Cinemas;Renda_Media_Mensal;Percentual_Desempregados;Percentual_Poder_de_Compra;Percentual_Crimes;Quantidade_Bancos;Latitude_Municipio;Longitude_Municipio;Endereco_Municipio;Distancia_dirigindo_de_Lisboa_Portugal;Distancia_dirigindo_de_Porto_Portugal;Clima_Ranking;Ranking_Geral;Ranking_Regional;Faixa_Area_util;Faixa_fotos;faixa_area_construida;faixa_preco;geometry
4198;4198;31319020;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31319020/;1700,0;T2;150;2;sem elevador;LISBOA;11,333333333333334;38,707895;-9,1612922;3;2;-1,0;0,0;-1,0;-1,0;-1,0;2;portugalDefault;d;1,0;34;1;;2;;;rehab;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;151-200;30-40;151-200;966-1200;POINT (38.707895 -9.1612922)
4200;4200;27248411;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/27248411/;950,0;T2;81;2;sem elevador;LISBOA;11,728395061728396;38,7069902;-9,1580189;3;1;0,0;0,0;0,0;0,0;0,0;2;portugalDefault;d;1,0;33;0;;2;;;domsenhorio;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;30-40;76-100;701-850;POINT (38.7069902 -9.1580189)
4202;4202;31471066;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31471066/;1400,0;T3;90;2;Não Informado;LISBOA;15,555555555555555;38,7049047;-9,167523;3;3;-1,0;-1,0;-1,0;-1,0;-1,0;3;;desconhecido;0,0;17;0;;2;;;jll-residential-portugal;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;10-20;76-100;966-1200;POINT (38.7049047 -9.167523)
4203;4203;31389076;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31389076/;980,0;T2;75;2;com elevador;LISBOA;13,066666666666666;38,7097588;-9,1661554;3;1;0,0;1,0;0,0;0,0;0,0;2;portugalDefault;d;0,0;15;0;;2;;;homelovers;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;10-20;76-100;851-965;POINT (38.7097588 -9.1661554)
4204;4204;30709288;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/30709288/;900,0;T2;81;1;sem elevador;LISBOA;11,11111111111111;38,7074385;-9,1609258;3;1;-1,0;0,0;0,0;-1,0;-1,0;2;;c;0,0;29;0;;2;;;domsenhorio;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;701-850;POINT (38.7074385 -9.1609258)
4207;4207;31431716;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31431716/;700,0;T1;60;0;sem elevador;LISBOA;11,666666666666666;38,7072018;-9,160268;3;1;-1,0;0,0;-1,0;-1,0;-1,0;1;portugalDefault;e;1,0;16;0;;2;;;century-21-nacoes;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;396-700;POINT (38.7072018 -9.160268)
4208;4208;31467752;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31467752/;990,0;T2;80;0;sem elevador;LISBOA;12,375;38,7030847;-9,1683506;3;1;-1,0;0,0;-1,0;-1,0;-1,0;2;portugalDefault;d;1,0;24;0;;2;;;cumes-e-colinas;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;851-965;POINT (38.7030847 -9.1683506)
4209;4209;31287337;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31287337/;1350,0;T1;90;0;sem elevador;LISBOA;15,0;38,7101572;-9,1578862;3;1;-1,0;0,0;-1,0;-1,0;-1,0;1;portugalDefault;e;1,0;21;0;;2;;;jll-residential-portugal;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;966-1200;POINT (38.7101572 -9.1578862)
4210;4210;31457161;https://www.idealista.pt/arrendar-casas/lisboa/estrela/pagina-2;/imovel/31457161/;750,0;T1;56;0;sem elevador;LISBOA;13,392857142857142;38,7091216;-9,1619198;3;1;-1,0;0,0;-1,0;-1,0;-1,0;1;;d;0,0;23;2;;2;;;take-me-home;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;20-30;51-75;396-700;POINT (38.7091216 -9.1619198)
4211;4211;30572042;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/30572042/;1200,0;T1;90;0;sem elevador;LISBOA;13,333333333333334;38,7101201;-9,1583369;3;2;-1,0;0,0;-1,0;-1,0;-1,0;1;portugalDefault;d;0,0;28;1;;2;;;porta-da-frente-christies-international-real-estate;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;966-1200;POINT (38.7101201 -9.1583369)
4212;4212;31474538;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31474538/;675,0;T0;32;0;sem elevador;LISBOA;21,09375;38,7132241;-9,1539196;3;1;-1,0;0,0;-1,0;-1,0;-1,0;0;;c;0,0;5;0;;2;;;rajani-team;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;26-50;0-10;26-50;176-395;POINT (38.7132241 -9.1539196)
4213;4213;29737275;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/29737275/;775,0;T1;50;1;sem elevador;LISBOA;15,5;38,7084163;-9,1553199;3;1;-1,0;0,0;0,0;-1,0;-1,0;1;;c;0,0;12;0;;2;;;domsenhorio;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;396-700;POINT (38.7084163 -9.1553199)
4214;4214;31474276;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31474276/;2000,0;T2;150;0;com elevador;LISBOA;13,333333333333334;38,7127456;-9,1626974;3;3;-1,0;1,0;-1,0;-1,0;-1,0;2;;inProcess;0,0;21;0;;2;;;matriz-alfacinha;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;151-200;20-30;151-200;966-1200;POINT (38.7127456 -9.1626974)
4216;4216;31473463;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31473463/;900,0;T1;75;3;com elevador;LISBOA;12,0;38,7132964;-9,1723915;3;1;-1,0;1,0;-1,0;-1,0;-1,0;1;portugalDefault;d;0,0;19;0;;2;;;casa-in;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;10-20;76-100;701-850;POINT (38.7132964 -9.1723915)
4218;4218;31353712;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31353712/;2000,0;T3;130;3;com elevador;LISBOA;15,384615384615385;38,708809;-9,1602726;3;3;-1,0;1,0;1,0;-1,0;-1,0;3;portugalDefault;b;1,0;30;1;;2;;;porta-da-frente-christies-international-real-estate;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;126-150;30-40;126-150;966-1200;POINT (38.708809 -9.1602726)
4219;4219;31430183;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31430183/;1400,0;T2;90;3;sem elevador;LISBOA;15,555555555555555;38,7107964;-9,1608353;3;2;-1,0;0,0;-1,0;-1,0;-1,0;2;;c;1,0;21;0;;2;;;homegest;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;966-1200;POINT (38.7107964 -9.1608353)
4220;4220;31165733;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31165733/;800,0;T1;71;2;com elevador;LISBOA;11,267605633802816;38,7104971;-9,1696249;3;1;-1,0;1,0;-1,0;-1,0;-1,0;1;;c;1,0;40;0;;2;;;domsenhorio;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;40-50;51-75;396-700;POINT (38.7104971 -9.1696249)
4221;4221;31439584;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31439584/;1950,0;T2;120;0;sem elevador;LISBOA;16,25;38,711048;-9,1628157;3;2;0,0;0,0;0,0;0,0;-1,0;2;;e;1,0;28;1;;2;;;quintela-e-penalva;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;101-125;20-30;101-125;966-1200;POINT (38.711048 -9.1628157)
4222;4222;31422819;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31422819/;1000,0;T2;88;1;sem elevador;LISBOA;11,363636363636363;38,7085528;-9,156711;3;2;-1,0;0,0;-1,0;-1,0;-1,0;2;;c;1,0;34;1;;2;;;pedro-batalha;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;30-40;76-100;851-965;POINT (38.7085528 -9.156711)
4223;4223;31284382;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31284382/;1050,0;T1;62;0;sem elevador;LISBOA;16,93548387096774;38,711148;-9,1628157;3;1;-1,0;0,0;-1,0;-1,0;-1,0;1;portugalDefault;d;1,0;21;1;;2;;;quintela-e-penalva;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;20-30;51-75;851-965;POINT (38.711148 -9.1628157)
4224;4224;31201355;https://www.idealista.pt/arrendar-casas/lisboa/estrela/;/imovel/31201355/;1200,0;T2;75;2;Não Informado;LISBOA;16,0;38,7082881;-9,1577252;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;d;1,0;25;1;;2;;;quintela-e-penalva;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;966-1200;POINT (38.7082881 -9.1577252)
4225;4225;31252113;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31252113/;825,0;T1;46;0;Não Informado;LISBOA;17,934782608695652;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;1;portugalDefault;d;0,0;10;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;26-50;10-20;26-50;396-700;POINT (38.7174838 -9.1632895)
4226;4226;31148078;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31148078/;825,0;T1;46;0;Não Informado;LISBOA;17,934782608695652;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;1;portugalDefault;c;0,0;10;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;26-50;10-20;26-50;396-700;POINT (38.7174838 -9.1632895)
4227;4227;31148076;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31148076/;825,0;T1;46;0;Não Informado;LISBOA;17,934782608695652;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;1;portugalDefault;d;0,0;10;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;26-50;10-20;26-50;396-700;POINT (38.7174838 -9.1632895)
4228;4228;31148011;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31148011/;900,0;T2;70;0;Não Informado;LISBOA;12,857142857142858;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;e;0,0;13;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;701-850;POINT (38.7174838 -9.1632895)
4229;4229;31148072;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31148072/;900,0;T2;70;0;Não Informado;LISBOA;12,857142857142858;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;c;0,0;14;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;701-850;POINT (38.7174838 -9.1632895)
4230;4230;31148063;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31148063/;900,0;T2;70;0;Não Informado;LISBOA;12,857142857142858;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;d;0,0;11;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;701-850;POINT (38.7174838 -9.1632895)
4231;4231;31002486;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31002486/;1100,0;T2;84;0;Não Informado;LISBOA;13,095238095238095;38,7153623;-9,1706812;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;c;0,0;14;0;;2;;;remax-alpha-campo-de-ourique;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;10-20;76-100;851-965;POINT (38.7153623 -9.1706812)
4232;4232;31409698;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31409698/;850,0;T2;57;0;Não Informado;LISBOA;14,912280701754385;38,7212792;-9,1660205;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;c;0,0;9;0;;2;;;casas-na-hora-benfica;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;0-10;51-75;701-850;POINT (38.7212792 -9.1660205)
4233;4233;30491916;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/30491916/;1000,0;T1;51;0;sem elevador;LISBOA;19,607843137254903;38,7180787;-9,1715171;3;1;-1,0;0,0;0,0;-1,0;-1,0;1;;b;0,0;21;0;;2;;;ptgoldenvisa;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;20-30;51-75;851-965;POINT (38.7180787 -9.1715171)
4234;4234;30671678;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/30671678/;1590,0;T3;140;0;sem elevador;LISBOA;11,357142857142858;38,721068;-9,1661602;3;2;1,0;0,0;-1,0;-1,0;1,0;3;;d;0,0;34;1;;2;;;portugal-house;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;126-150;30-40;126-150;966-1200;POINT (38.721068 -9.1661602)
4235;4235;31037449;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31037449/;825,0;T1;74;0;Não Informado;LISBOA;11,14864864864865;38,7185727;-9,168016;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;1;portugalDefault;e;1,0;18;1;;2;;;predimed-portugal;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;396-700;POINT (38.7185727 -9.168016)
4237;4237;31414063;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31414063/;1150,0;T1;88;0;sem elevador;LISBOA;13,068181818181818;38,7182164;-9,1584263;3;1;1,0;0,0;-1,0;-1,0;-1,0;1;;d;0,0;27;1;;2;;;house-gap;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;851-965;POINT (38.7182164 -9.1584263)
4238;4238;29996998;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/29996998/;1100,0;T2;70;3;sem elevador;LISBOA;15,714285714285714;38,7141991;-9,1579808;3;1;-1,0;0,0;0,0;-1,0;-1,0;2;;inProcess;0,0;11;0;;2;;;novimed;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;851-965;POINT (38.7141991 -9.1579808)
4239;4239;30715232;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/30715232/;1000,0;T1;86;0;Não Informado;LISBOA;11,627906976744185;38,722748;-9,1603381;3;2;-1,0;-1,0;-1,0;-1,0;-1,0;1;portugalDefault;d;0,0;24;0;;2;;;remax-forever;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;851-965;POINT (38.722748 -9.1603381)
4240;4240;31306011;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31306011/;1050,0;T2;66;0;Não Informado;LISBOA;15,909090909090908;38,7174838;-9,1632895;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;e;0,0;3;0;;2;;;remax-expo;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;0-10;51-75;851-965;POINT (38.7174838 -9.1632895)
4241;4241;31238872;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31238872/;1480,0;T2;96;0;Não Informado;LISBOA;15,416666666666666;38,7189461;-9,1596271;3;2;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;c;0,0;23;0;;2;;;remax-siimgroup-capital;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;20-30;76-100;966-1200;POINT (38.7189461 -9.1596271)
4242;4242;31465844;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31465844/;850,0;T1;60;5;sem elevador;LISBOA;14,166666666666666;38,7193079;-9,1683613;3;1;0,0;0,0;0,0;0,0;1,0;1;;inProcess;0,0;13;0;;2;;;;1;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;701-850;POINT (38.7193079 -9.1683613)
4243;4243;31413030;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31413030/;1150,0;T3;60;1;com elevador;LISBOA;19,166666666666668;38,7181637;-9,16895;3;1;0,0;1,0;0,0;0,0;0,0;3;;desconhecido;1,0;17;0;;2;;;;1;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;51-75;10-20;51-75;851-965;POINT (38.7181637 -9.16895)
4244;4244;31358573;https://www.idealista.pt/arrendar-casas/lisboa/campo-de-ourique/pagina-6;/imovel/31358573/;1100,0;T2;90;1;Não Informado;LISBOA;12,222222222222221;38,7156595;-9,1648884;3;1;-1,0;-1,0;-1,0;-1,0;-1,0;2;portugalDefault;d;1,0;7;0;;2;;;4463351562038185433-440161379;2;;Area Metropolitana de Lisboa;LISBOA;85452;280124;143990;16,8;55,0;28,3;5093,1;21,0;33;256;10;283;189;88;102;3914;67;1669,4;7,2;205,6;49,7;460;38,7077507;-9,1365919;Lisboa, Portugal;0,0;274,8;26;1,0;1;76-100;0-10;76-100;851-965;POINT (38.7156595 -9.1648884)
