municipio,ano,mes,tci,tci_anual,tempC_media,humidity_media,maxtempC_media,humidity_max_media,precipMM_total,sunHour_media,windspeedKmph_media
"('Norte', 'Castelo de Paiva')","2.025,00","4,00","41,50","42,42","18,03","78,77","18,03","78,77","206,20","7,43","7,90"
"('Norte', 'Castelo de Paiva')","2.025,00","5,00","55,00","42,42","22,35","70,42","22,35","70,42","122,10","10,77","6,42"
"('Norte', 'Castelo de Paiva')","2.025,00","6,00","48,00","42,42","29,93","59,83","29,93","59,83","5,80","13,83","6,47"
"('Norte', 'Celorico de Basto')","2.024,00","6,00","57,50","43,35","22,00","79,00","22,00","79,00","1,50","6,00","5,00"
"('Norte', 'Celorico de Basto')","2.024,00","7,00","38,50","43,35","30,48","58,94","30,48","58,94","44,70","12,77","6,87"
"('Norte', 'Celorico de Basto')","2.024,00","8,00","40,00","43,35","32,13","54,65","32,13","54,65","0,20","13,81","6,97"
"('Norte', 'Celorico de Basto')","2.024,00","9,00","56,50","43,35","25,70","60,03","25,70","60,03","94,90","9,90","8,57"
"('Norte', 'Celorico de Basto')","2.024,00","10,00","52,50","43,35","20,42","83,10","20,42","83,10","346,60","5,55","8,87"
"('Norte', 'Celorico de Basto')","2.024,00","11,00","43,00","43,35","18,70","78,70","18,70","78,70","112,20","7,13","7,97"
"('Norte', 'Celorico de Basto')","2.024,00","12,00","38,50","43,35","14,16","78,23","14,16","78,23","28,50","8,77","6,55"
"('Norte', 'Celorico de Basto')","2.025,00","1,00","32,50","43,35","13,65","82,45","13,65","82,45","368,30","5,35","10,32"
"('Norte', 'Celorico de Basto')","2.025,00","2,00","34,00","43,35","15,00","82,04","15,00","82,04","102,60","5,68","6,04"
"('Norte', 'Celorico de Basto')","2.025,00","3,00","32,50","43,35","15,42","79,61","15,42","79,61","212,70","6,52","9,45"
"('Norte', 'Celorico de Basto')","2.025,00","4,00","41,50","43,35","19,37","78,97","19,37","78,97","183,60","7,50","8,20"
"('Norte', 'Celorico de Basto')","2.025,00","5,00","56,50","43,35","23,19","70,71","23,19","70,71","111,60","10,42","6,39"
"('Norte', 'Celorico de Basto')","2.025,00","6,00","40,00","43,35","30,80","59,83","30,80","59,83","5,50","14,23","6,60"
"('Norte', 'Chaves')","2.024,00","6,00","60,00","41,58","24,00","73,00","24,00","73,00","2,40","9,00","6,00"
"('Norte', 'Chaves')","2.024,00","7,00","40,00","41,58","31,52","53,10","31,52","53,10","11,10","13,77","8,45"
"('Norte', 'Chaves')","2.024,00","8,00","32,00","41,58","34,03","48,65","34,03","48,65","1,90","13,81","8,26"
"('Norte', 'Chaves')","2.024,00","9,00","58,50","41,58","25,03","58,93","25,03","58,93","55,80","10,43","9,00"
"('Norte', 'Chaves')","2.024,00","10,00","40,50","41,58","19,52","80,19","19,52","80,19","121,00","5,35","8,90"
"('Norte', 'Chaves')","2.024,00","11,00","45,00","41,58","17,13","78,33","17,13","78,33","55,70","7,20","5,97"
"('Norte', 'Chaves')","2.024,00","12,00","30,50","41,58","11,87","79,61","11,87","79,61","14,20","7,97","5,58"
"('Norte', 'Chaves')","2.025,00","1,00","23,50","41,58","11,32","82,81","11,32","82,81","247,30","4,97","8,19"
"('Norte', 'Chaves')","2.025,00","2,00","36,00","41,58","13,46","82,43","13,46","82,43","47,20","5,36","5,50"
"('Norte', 'Chaves')","2.025,00","3,00","34,00","41,58","13,71","80,16","13,71","80,16","99,50","5,87","8,97"
"('Norte', 'Chaves')","2.025,00","4,00","43,00","41,58","18,17","77,07","18,17","77,07","94,20","7,97","7,40"
"('Norte', 'Chaves')","2.025,00","5,00","57,50","41,58","21,90","70,42","21,90","70,42","63,20","10,35","7,10"
"('Norte', 'Chaves')","2.025,00","6,00","40,00","41,58","30,53","57,57","30,53","57,57","17,60","14,57","7,57"
"('Norte', 'Cinfaes')","2.024,00","6,00","58,50","42,42","21,00","79,00","21,00","79,00","0,70","7,00","5,00"
"('Norte', 'Cinfaes')","2.024,00","7,00","48,00","42,42","29,90","59,29","29,90","59,29","29,70","12,90","6,84"
"('Norte', 'Cinfaes')","2.024,00","8,00","40,00","42,42","31,16","55,90","31,16","55,90","0,50","13,71","6,84"
"('Norte', 'Cinfaes')","2.024,00","9,00","57,50","42,42","24,77","60,37","24,77","60,37","62,20","10,13","8,67"
"('Norte', 'Cinfaes')","2.024,00","10,00","40,50","42,42","18,94","82,65","18,94","82,65","313,20","5,68","8,52"
"('Norte', 'Cinfaes')","2.024,00","11,00","41,50","42,42","17,00","77,93","17,00","77,93","135,10","7,33","7,93"
"('Norte', 'Cinfaes')","2.024,00","12,00","29,00","42,42","12,48","77,19","12,48","77,19","35,00","8,74","6,55"
"('Norte', 'Cinfaes')","2.025,00","1,00","24,50","42,42","12,13","81,68","12,13","81,68","337,10","5,48","9,97"
"('Norte', 'Cinfaes')","2.025,00","2,00","35,00","42,42","13,89","81,68","13,89","81,68","78,60","5,96","5,96"
"('Norte', 'Cinfaes')","2.025,00","3,00","32,50","42,42","14,39","79,68","14,39","79,68","226,30","6,71","9,19"
"('Norte', 'Cinfaes')","2.025,00","4,00","41,50","42,42","18,03","78,77","18,03","78,77","206,20","7,43","7,90"
"('Norte', 'Cinfaes')","2.025,00","5,00","55,00","42,42","22,35","70,42","22,35","70,42","122,10","10,77","6,42"
"('Norte', 'Cinfaes')","2.025,00","6,00","48,00","42,42","29,93","59,83","29,93","59,83","5,80","13,90","6,47"
"('Norte', 'Espinho')","2.024,00","6,00","60,00","48,27","20,00","77,00","20,00","77,00","4,10","11,00","9,00"
"('Norte', 'Espinho')","2.024,00","7,00","58,50","48,27","24,84","68,35","24,84","68,35","43,90","12,65","9,68"
"('Norte', 'Espinho')","2.024,00","8,00","60,00","48,27","25,42","68,97","25,42","68,97","0,50","13,48","9,94"
"('Norte', 'Espinho')","2.024,00","9,00","57,50","48,27","23,20","63,37","23,20","63,37","72,00","10,57","11,63"
"('Norte', 'Espinho')","2.024,00","10,00","52,50","48,27","20,29","78,97","20,29","78,97","268,70","6,29","11,84"
"('Norte', 'Espinho')","2.024,00","11,00","43,00","48,27","18,97","71,97","18,97","71,97","111,80","7,53","10,27"
"('Norte', 'Espinho')","2.024,00","12,00","37,00","48,27","14,90","69,26","14,90","69,26","41,60","8,71","8,81"
"('Norte', 'Espinho')","2.025,00","1,00","32,50","48,27","13,94","75,84","13,94","75,84","339,80","5,77","14,77"
"('Norte', 'Espinho')","2.025,00","2,00","35,00","48,27","14,57","76,21","14,57","76,21","74,20","6,07","9,04"
"('Norte', 'Espinho')","2.025,00","3,00","32,50","48,27","15,16","75,74","15,16","75,74","188,20","6,90","12,84"
"('Norte', 'Espinho')","2.025,00","4,00","41,50","48,27","18,30","75,70","18,30","75,70","224,60","7,97","11,20"
"('Norte', 'Espinho')","2.025,00","5,00","57,50","48,27","20,90","70,35","20,90","70,35","63,70","10,39","9,29"
"('Norte', 'Espinho')","2.025,00","6,00","60,00","48,27","25,53","66,67","25,53","66,67","11,30","13,73","9,30"
"('Norte', 'Esposende')","2.024,00","6,00","60,00","46,88","21,00","81,00","21,00","81,00","2,20","11,00","7,00"
"('Norte', 'Esposende')","2.024,00","7,00","58,50","46,88","26,87","70,19","26,87","70,19","57,20","12,90","8,55"
"('Norte', 'Esposende')","2.024,00","8,00","48,00","46,88","28,39","67,52","28,39","67,52","1,50","13,68","9,26"
"('Norte', 'Esposende')","2.024,00","9,00","55,00","46,88","24,33","65,87","24,33","65,87","134,20","9,97","10,77"
"('Norte', 'Esposende')","2.024,00","10,00","52,50","46,88","20,26","83,03","20,26","83,03","285,00","5,84","10,55"
"('Norte', 'Esposende')","2.024,00","11,00","44,00","46,88","19,10","76,30","19,10","76,30","87,40","7,80","9,37"
"('Norte', 'Esposende')","2.024,00","12,00","35,00","46,88","14,68","76,87","14,68","76,87","102,00","8,42","8,61"
"('Norte', 'Esposende')","2.025,00","1,00","32,50","46,88","13,87","80,00","13,87","80,00","390,20","5,03","13,71"
"('Norte', 'Esposende')","2.025,00","2,00","32,50","46,88","14,82","81,04","14,82","81,04","141,40","5,68","8,00"
"('Norte', 'Esposende')","2.025,00","3,00","33,50","46,88","15,52","77,23","15,52","77,23","151,90","7,45","11,90"
"('Norte', 'Esposende')","2.025,00","4,00","41,50","46,88","19,00","78,77","19,00","78,77","203,90","8,20","10,00"
"('Norte', 'Esposende')","2.025,00","5,00","56,50","46,88","21,48","73,23","21,48","73,23","117,00","10,42","8,68"
"('Norte', 'Esposende')","2.025,00","6,00","60,00","46,88","25,83","69,27","25,83","69,27","12,30","13,00","8,73"
"('Norte', 'Fafe')","2.024,00","6,00","58,50","42,15","21,00","79,00","21,00","79,00","3,00","7,00","6,00"
"('Norte', 'Fafe')","2.024,00","7,00","46,50","42,15","28,71","59,94","28,71","59,94","39,30","12,81","7,06"
"('Norte', 'Fafe')","2.024,00","8,00","40,00","42,15","30,81","54,06","30,81","54,06","0,40","13,84","7,42"
"('Norte', 'Fafe')","2.024,00","9,00","55,00","42,15","24,03","60,53","24,03","60,53","120,00","9,77","8,73"
"('Norte', 'Fafe')","2.024,00","10,00","40,50","42,15","18,55","83,77","18,55","83,77","352,90","5,61","8,77"
"('Norte', 'Fafe')","2.024,00","11,00","43,00","42,15","17,10","78,77","17,10","78,77","100,70","7,50","8,10"
"('Norte', 'Fafe')","2.024,00","12,00","29,00","42,15","12,84","78,13","12,84","78,13","42,90","8,55","6,81"
"('Norte', 'Fafe')","2.025,00","1,00","24,50","42,15","11,84","82,74","11,84","82,74","402,10","5,19","10,03"
"('Norte', 'Fafe')","2.025,00","2,00","34,00","42,15","13,25","81,89","13,25","81,89","110,90","5,89","6,04"
"('Norte', 'Fafe')","2.025,00","3,00","32,50","42,15","13,71","79,16","13,71","79,16","189,50","6,74","9,77"
"('Norte', 'Fafe')","2.025,00","4,00","41,50","42,15","17,47","79,03","17,47","79,03","175,60","7,10","8,23"
"('Norte', 'Fafe')","2.025,00","5,00","55,00","42,15","21,19","71,26","21,19","71,26","153,30","10,55","6,87"
"('Norte', 'Fafe')","2.025,00","6,00","48,00","42,15","28,80","60,67","28,80","60,67","8,20","13,70","6,90"
"('Norte', 'Felgueiras')","2.024,00","6,00","58,50","42,15","21,00","79,00","21,00","79,00","3,00","7,00","6,00"
"('Norte', 'Felgueiras')","2.024,00","7,00","46,50","42,15","28,71","59,94","28,71","59,94","39,30","12,81","7,06"
"('Norte', 'Felgueiras')","2.024,00","8,00","40,00","42,15","30,81","54,06","30,81","54,06","0,40","13,84","7,42"
"('Norte', 'Felgueiras')","2.024,00","9,00","55,00","42,15","24,03","60,53","24,03","60,53","120,00","9,77","8,73"
"('Norte', 'Felgueiras')","2.024,00","10,00","40,50","42,15","18,55","83,77","18,55","83,77","352,90","5,61","8,77"
"('Norte', 'Felgueiras')","2.024,00","11,00","43,00","42,15","17,10","78,77","17,10","78,77","100,70","7,50","8,10"
"('Norte', 'Felgueiras')","2.024,00","12,00","29,00","42,15","12,84","78,13","12,84","78,13","42,90","8,55","6,81"
"('Norte', 'Felgueiras')","2.025,00","1,00","24,50","42,15","11,84","82,74","11,84","82,74","402,10","5,19","10,03"
"('Norte', 'Felgueiras')","2.025,00","2,00","34,00","42,15","13,25","81,89","13,25","81,89","110,90","5,89","6,04"
"('Norte', 'Felgueiras')","2.025,00","3,00","32,50","42,15","13,71","79,16","13,71","79,16","189,50","6,74","9,77"
"('Norte', 'Felgueiras')","2.025,00","4,00","41,50","42,15","17,47","79,03","17,47","79,03","175,60","7,10","8,23"
"('Norte', 'Felgueiras')","2.025,00","5,00","55,00","42,15","21,19","71,26","21,19","71,26","153,30","10,55","6,87"
"('Norte', 'Felgueiras')","2.025,00","6,00","48,00","42,15","28,80","60,67","28,80","60,67","8,20","13,60","6,90"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","6,00","60,00","40,19","23,00","66,00","23,00","66,00","0,30","12,00","7,00"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","7,00","40,00","40,19","31,03","44,39","31,03","44,39","12,60","13,61","10,32"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","8,00","40,00","40,19","32,58","38,68","32,58","38,68","0,00","13,84","9,55"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","9,00","58,50","40,19","23,73","51,93","23,73","51,93","37,10","10,73","11,97"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","10,00","41,50","40,19","18,16","76,52","18,16","76,52","148,00","7,00","13,00"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","11,00","36,00","40,19","15,73","74,30","15,73","74,30","62,90","7,93","10,53"
"('Norte', 'Freixo de Espada a Cinta')","2.024,00","12,00","30,50","40,19","10,65","75,77","10,65","75,77","10,50","8,45","6,71"
"('Norte', 'Freixo de Espada a Cinta')","2.025,00","1,00","12,50","40,19","9,97","79,65","9,97","79,65","154,20","5,06","12,48"
"('Norte', 'Freixo de Espada a Cinta')","2.025,00","2,00","28,00","40,19","11,96","78,96","11,96","78,96","30,90","6,57","7,68"
"('Norte', 'Freixo de Espada a Cinta')","2.025,00","3,00","26,00","40,19","11,90","77,06","11,90","77,06","103,90","6,32","13,29"
"('Norte', 'Freixo de Espada a Cinta')","2.025,00","4,00","43,00","40,19","16,97","73,83","16,97","73,83","92,60","8,53","10,40"
"('Norte', 'Freixo de Espada a Cinta')","2.025,00","5,00","58,50","40,19","20,81","65,71","20,81","65,71","58,60","10,58","9,52"
"('Norte', 'Freixo de Espada a Cinta')","2.025,00","6,00","48,00","40,19","29,87","50,57","29,87","50,57","20,80","14,47","9,83"
"('Norte', 'Gondomar')","2.024,00","6,00","60,00","47,23","21,00","75,00","21,00","75,00","2,90","12,00","8,00"
"('Norte', 'Gondomar')","2.024,00","7,00","60,00","47,23","26,84","64,61","26,84","64,61","29,60","12,68","8,42"
"('Norte', 'Gondomar')","2.024,00","8,00","48,00","47,23","27,45","64,16","27,45","64,16","1,00","13,74","8,29"
"('Norte', 'Gondomar')","2.024,00","9,00","57,50","47,23","24,37","60,07","24,37","60,07","82,30","10,23","10,80"
"('Norte', 'Gondomar')","2.024,00","10,00","52,50","47,23","20,45","77,32","20,45","77,32","300,70","5,39","10,74"
"('Norte', 'Gondomar')","2.024,00","11,00","43,00","47,23","19,30","70,90","19,30","70,90","117,90","7,70","9,27"
"('Norte', 'Gondomar')","2.024,00","12,00","36,00","47,23","14,77","69,23","14,77","69,23","62,60","8,65","8,45"
"('Norte', 'Gondomar')","2.025,00","1,00","32,50","47,23","14,00","76,29","14,00","76,29","402,70","5,74","13,23"
"('Norte', 'Gondomar')","2.025,00","2,00","34,00","47,23","14,75","76,32","14,75","76,32","90,50","5,75","7,86"
"('Norte', 'Gondomar')","2.025,00","3,00","32,50","47,23","15,29","74,77","15,29","74,77","192,10","6,81","11,35"
"('Norte', 'Gondomar')","2.025,00","4,00","41,50","47,23","18,87","75,20","18,87","75,20","221,00","8,20","9,80"
"('Norte', 'Gondomar')","2.025,00","5,00","56,50","47,23","21,71","68,39","21,71","68,39","99,90","10,65","8,06"
"('Norte', 'Gondomar')","2.025,00","6,00","60,00","47,23","26,47","63,33","26,47","63,33","11,50","13,67","8,33"
"('Norte', 'Guimaraes')","2.024,00","6,00","58,50","43,54","21,00","78,00","21,00","78,00","3,60","7,00","6,00"
"('Norte', 'Guimaraes')","2.024,00","7,00","46,50","43,54","29,00","60,84","29,00","60,84","44,60","12,65","7,13"
"('Norte', 'Guimaraes')","2.024,00","8,00","40,00","43,54","30,65","56,00","30,65","56,00","1,70","13,77","7,39"
"('Norte', 'Guimaraes')","2.024,00","9,00","56,50","43,54","24,90","60,20","24,90","60,20","115,30","9,87","9,07"
"('Norte', 'Guimaraes')","2.024,00","10,00","40,50","43,54","19,94","82,26","19,94","82,26","286,50","5,61","9,13"
"('Norte', 'Guimaraes')","2.024,00","11,00","44,00","43,54","18,47","76,90","18,47","76,90","88,70","7,37","8,33"
"('Norte', 'Guimaraes')","2.024,00","12,00","36,00","43,54","14,03","77,06","14,03","77,06","77,50","8,65","6,68"
"('Norte', 'Guimaraes')","2.025,00","1,00","31,50","43,54","13,13","81,74","13,13","81,74","360,40","4,87","10,68"
"('Norte', 'Guimaraes')","2.025,00","2,00","34,00","43,54","14,50","81,18","14,50","81,18","117,80","5,86","6,32"
"('Norte', 'Guimaraes')","2.025,00","3,00","32,50","43,54","15,13","78,19","15,13","78,19","171,40","6,84","10,35"
"('Norte', 'Guimaraes')","2.025,00","4,00","41,50","43,54","18,73","78,60","18,73","78,60","199,80","7,50","8,33"
"('Norte', 'Guimaraes')","2.025,00","5,00","56,50","43,54","22,52","70,55","22,52","70,55","116,10","10,77","6,90"
"('Norte', 'Guimaraes')","2.025,00","6,00","48,00","43,54","29,47","60,93","29,47","60,93","9,00","13,50","6,90"
"('Norte', 'Lamego')","2.024,00","6,00","58,50","41,27","21,00","71,00","21,00","71,00","1,20","8,00","7,00"
"('Norte', 'Lamego')","2.024,00","7,00","40,00","41,27","30,19","48,42","30,19","48,42","4,80","13,52","7,45"
"('Norte', 'Lamego')","2.024,00","8,00","40,00","41,27","32,42","43,55","32,42","43,55","0,10","13,87","7,42"
"('Norte', 'Lamego')","2.024,00","9,00","57,50","41,27","24,13","52,87","24,13","52,87","60,20","10,33","8,70"
"('Norte', 'Lamego')","2.024,00","10,00","40,50","41,27","18,65","77,35","18,65","77,35","191,70","5,94","8,48"
"('Norte', 'Lamego')","2.024,00","11,00","44,00","41,27","16,07","74,10","16,07","74,10","87,80","7,53","7,40"
"('Norte', 'Lamego')","2.024,00","12,00","30,50","41,27","11,03","72,61","11,03","72,61","16,60","8,74","6,13"
"('Norte', 'Lamego')","2.025,00","1,00","24,50","41,27","10,87","78,77","10,87","78,77","245,90","5,26","8,35"
"('Norte', 'Lamego')","2.025,00","2,00","28,00","41,27","12,79","77,32","12,79","77,32","58,70","5,64","5,43"
"('Norte', 'Lamego')","2.025,00","3,00","24,50","41,27","12,77","76,52","12,77","76,52","161,20","5,19","8,55"
"('Norte', 'Lamego')","2.025,00","4,00","43,00","41,27","17,40","72,80","17,40","72,80","112,60","7,63","7,70"
"('Norte', 'Lamego')","2.025,00","5,00","57,50","41,27","21,48","63,16","21,48","63,16","61,50","10,55","7,16"
"('Norte', 'Lamego')","2.025,00","6,00","48,00","41,27","29,53","51,03","29,53","51,03","10,60","14,17","7,27"
"('Norte', 'Lousada')","2.024,00","6,00","60,00","44,23","21,00","76,00","21,00","76,00","2,30","9,00","7,00"
"('Norte', 'Lousada')","2.024,00","7,00","46,50","44,23","28,32","60,61","28,32","60,61","45,40","12,68","7,58"
"('Norte', 'Lousada')","2.024,00","8,00","48,00","44,23","29,58","58,29","29,58","58,29","2,30","13,74","7,68"
"('Norte', 'Lousada')","2.024,00","9,00","57,50","44,23","24,93","59,30","24,93","59,30","79,00","10,07","9,73"
"('Norte', 'Lousada')","2.024,00","10,00","40,50","44,23","19,87","79,97","19,87","79,97","297,10","6,03","9,84"
"('Norte', 'Lousada')","2.024,00","11,00","41,50","44,23","18,30","74,77","18,30","74,77","133,60","7,47","8,67"
"('Norte', 'Lousada')","2.024,00","12,00","36,00","44,23","13,65","74,39","13,65","74,39","72,80","8,90","7,06"
"('Norte', 'Lousada')","2.025,00","1,00","32,50","44,23","13,03","79,84","13,03","79,84","418,90","5,45","11,26"
"('Norte', 'Lousada')","2.025,00","2,00","34,00","44,23","14,29","79,75","14,29","79,75","96,40","5,89","6,46"
"('Norte', 'Lousada')","2.025,00","3,00","32,50","44,23","14,68","77,35","14,68","77,35","189,80","6,81","10,00"
"('Norte', 'Lousada')","2.025,00","4,00","41,50","44,23","18,70","77,33","18,70","77,33","214,50","7,40","8,30"
"('Norte', 'Lousada')","2.025,00","5,00","56,50","44,23","22,29","69,13","22,29","69,13","95,10","10,19","6,87"
"('Norte', 'Lousada')","2.025,00","6,00","48,00","44,23","29,13","60,53","29,13","60,53","8,00","13,63","6,83"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","6,00","60,00","40,04","23,00","68,00","23,00","68,00","0,60","9,00","7,00"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","7,00","40,00","40,04","30,42","49,13","30,42","49,13","14,80","13,97","9,32"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","8,00","40,00","40,04","32,61","41,68","32,61","41,68","0,70","13,74","8,68"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","9,00","58,50","40,04","23,83","55,63","23,83","55,63","33,70","10,37","10,23"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","10,00","40,50","40,04","18,06","79,55","18,06","79,55","142,10","6,26","11,39"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","11,00","36,00","40,04","15,67","77,20","15,67","77,20","76,00","7,23","9,37"
"('Norte', 'Macedo de Cavaleiros')","2.024,00","12,00","30,50","40,04","10,90","76,29","10,90","76,29","14,80","8,32","6,13"
"('Norte', 'Macedo de Cavaleiros')","2.025,00","1,00","12,50","40,04","9,97","80,97","9,97","80,97","172,20","5,48","10,52"
"('Norte', 'Macedo de Cavaleiros')","2.025,00","2,00","28,00","40,04","12,04","79,89","12,04","79,89","47,30","6,71","6,89"
"('Norte', 'Macedo de Cavaleiros')","2.025,00","3,00","26,00","40,04","12,32","80,16","12,32","80,16","92,60","5,19","10,97"
"('Norte', 'Macedo de Cavaleiros')","2.025,00","4,00","43,00","40,04","16,87","75,63","16,87","75,63","98,40","7,90","9,50"
"('Norte', 'Macedo de Cavaleiros')","2.025,00","5,00","57,50","40,04","20,35","68,74","20,35","68,74","71,50","10,19","8,39"
