01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala,09. Símbolo,10. Valor
2009,,Vila Nova da Barquinha,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,4
2009,,Vila Nova de Cerveira,Município,Furto em edifício comercial ou industrial,,, crimes,,30
2009,,Vila Nova de Cerveira,Município,Furto em residência,,, crimes,,24
2009,,Vila Nova de Cerveira,Município,Furto em veículo motorizado,,, crimes,,31
2009,,Vila Nova de Cerveira,Município,Total,,, crimes,,398
2009,,Vila Nova de Cerveira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,7
2009,,Vila Nova de Famalicão,Município,Furto em edifício comercial ou industrial,,, crimes,,194
2009,,Vila Nova de Famalicão,Município,Furto em residência,,, crimes,,396
2009,,Vila Nova de Famalicão,Município,Furto em veículo motorizado,,, crimes,,380
2009,,Vila Nova de Famalicão,Município,Total,,, crimes,,3622
2009,,Vila Nova de Famalicão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,156
2009,,Vila Nova de Foz Côa,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2009,,Vila Nova de Foz Côa,Município,Furto em residência,,, crimes,,7
2009,,Vila Nova de Foz Côa,Município,Furto em veículo motorizado,,, crimes,-,
2009,,Vila Nova de Foz Côa,Município,Total,,, crimes,,155
2009,,Vila Nova de Foz Côa,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,10
2009,,Vila Nova de Gaia,Município,Furto em edifício comercial ou industrial,,, crimes,,432
2009,,Vila Nova de Gaia,Município,Furto em residência,,, crimes,,723
2009,,Vila Nova de Gaia,Município,Furto em veículo motorizado,,, crimes,,1015
2009,,Vila Nova de Gaia,Município,Total,,, crimes,,10040
2009,,Vila Nova de Gaia,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,1016
2009,,Vila Nova de Paiva,Município,Furto em edifício comercial ou industrial,,, crimes,,8
2009,,Vila Nova de Paiva,Município,Furto em residência,,, crimes,,14
2009,,Vila Nova de Paiva,Município,Furto em veículo motorizado,,, crimes,,5
2009,,Vila Nova de Paiva,Município,Total,,, crimes,,144
2009,,Vila Nova de Paiva,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,3
2009,,Vila Nova de Poiares,Município,Furto em edifício comercial ou industrial,,, crimes,,5
2009,,Vila Nova de Poiares,Município,Furto em residência,,, crimes,,16
2009,,Vila Nova de Poiares,Município,Furto em veículo motorizado,,, crimes,,12
2009,,Vila Nova de Poiares,Município,Total,,, crimes,,181
2009,,Vila Nova de Poiares,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,12
2009,,Vila Pouca de Aguiar,Município,Furto em edifício comercial ou industrial,,, crimes,,13
2009,,Vila Pouca de Aguiar,Município,Furto em residência,,, crimes,,17
2009,,Vila Pouca de Aguiar,Município,Furto em veículo motorizado,,, crimes,,19
2009,,Vila Pouca de Aguiar,Município,Total,,, crimes,,317
2009,,Vila Pouca de Aguiar,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,18
2009,,Vila Real,Município,Furto em edifício comercial ou industrial,,, crimes,,35
2009,,Vila Real,Município,Furto em residência,,, crimes,,42
2009,,Vila Real,Município,Furto em veículo motorizado,,, crimes,,38
2009,,Vila Real,Município,Total,,, crimes,,1242
2009,,Vila Real,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,65
2009,,Vila Real de Santo António,Município,Furto em edifício comercial ou industrial,,, crimes,,19
2009,,Vila Real de Santo António,Município,Furto em residência,,, crimes,,24
2009,,Vila Real de Santo António,Município,Furto em veículo motorizado,,, crimes,,73
2009,,Vila Real de Santo António,Município,Total,,, crimes,,822
2009,,Vila Real de Santo António,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,49
2009,,Vila Velha de Ródão,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2009,,Vila Velha de Ródão,Município,Furto em residência,,, crimes,-,
2009,,Vila Velha de Ródão,Município,Furto em veículo motorizado,,, crimes,-,
2009,,Vila Velha de Ródão,Município,Total,,, crimes,,100
2009,,Vila Velha de Ródão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,-,
2009,,Vila Verde,Município,Furto em edifício comercial ou industrial,,, crimes,,55
2009,,Vila Verde,Município,Furto em residência,,, crimes,,85
2009,,Vila Verde,Município,Furto em veículo motorizado,,, crimes,,82
2009,,Vila Verde,Município,Total,,, crimes,,1560
2009,,Vila Verde,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,89
2009,,Vila Viçosa,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2009,,Vila Viçosa,Município,Furto em residência,,, crimes,,3
2009,,Vila Viçosa,Município,Furto em veículo motorizado,,, crimes,-,
2009,,Vila Viçosa,Município,Total,,, crimes,,85
2009,,Vila Viçosa,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2009,,Vimioso,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2009,,Vimioso,Município,Furto em residência,,, crimes,,8
2009,,Vimioso,Município,Furto em veículo motorizado,,, crimes,,9
2009,,Vimioso,Município,Total,,, crimes,,196
2009,,Vimioso,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,11
2009,,Vinhais,Município,Furto em edifício comercial ou industrial,,, crimes,,6
2009,,Vinhais,Município,Furto em residência,,, crimes,,4
2009,,Vinhais,Município,Furto em veículo motorizado,,, crimes,-,
2009,,Vinhais,Município,Total,,, crimes,,196
2009,,Vinhais,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,-,
2009,,Viseu,Município,Furto em edifício comercial ou industrial,,, crimes,,162
2009,,Viseu,Município,Furto em residência,,, crimes,,153
2009,,Viseu,Município,Furto em veículo motorizado,,, crimes,,378
2009,,Viseu,Município,Total,,, crimes,,3412
2009,,Viseu,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,248
2009,,Vizela,Município,Furto em edifício comercial ou industrial,,, crimes,,52
2009,,Vizela,Município,Furto em residência,,, crimes,,79
2009,,Vizela,Município,Furto em veículo motorizado,,, crimes,,109
2009,,Vizela,Município,Total,,, crimes,,728
2009,,Vizela,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,34
2009,,Vouzela,Município,Furto em edifício comercial ou industrial,,, crimes,,13
2009,,Vouzela,Município,Furto em residência,,, crimes,,18
2009,,Vouzela,Município,Furto em veículo motorizado,,, crimes,,19
2009,,Vouzela,Município,Total,,, crimes,,289
2009,,Vouzela,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,19
2010,,Abrantes,Município,Furto em edifício comercial ou industrial,,, crimes,,56
2010,,Abrantes,Município,Furto em residência,,, crimes,,112
2010,,Abrantes,Município,Furto em veículo motorizado,,, crimes,,52
2010,,Abrantes,Município,Total,,, crimes,,1285
2010,,Abrantes,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,72
2010,,Águeda,Município,Furto em edifício comercial ou industrial,,, crimes,,140
2010,,Águeda,Município,Furto em residência,,, crimes,,97
2010,,Águeda,Município,Furto em veículo motorizado,,, crimes,,152
2010,,Águeda,Município,Total,,, crimes,,1618
2010,,Águeda,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,82
2010,,Aguiar da Beira,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2010,,Aguiar da Beira,Município,Furto em residência,,, crimes,,6
2010,,Aguiar da Beira,Município,Furto em veículo motorizado,,, crimes,,3
2010,,Aguiar da Beira,Município,Total,,, crimes,,109
2010,,Aguiar da Beira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,4
2010,,Alandroal,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2010,,Alandroal,Município,Furto em residência,,, crimes,-,
2010,,Alandroal,Município,Furto em veículo motorizado,,, crimes,-,
2010,,Alandroal,Município,Total,,, crimes,,79
2010,,Alandroal,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,8
2010,,Albergaria-a-Velha,Município,Furto em edifício comercial ou industrial,,, crimes,,43
2010,,Albergaria-a-Velha,Município,Furto em residência,,, crimes,,58
2010,,Albergaria-a-Velha,Município,Furto em veículo motorizado,,, crimes,,96
2010,,Albergaria-a-Velha,Município,Total,,, crimes,,844
2010,,Albergaria-a-Velha,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,33
2010,,Albufeira,Município,Furto em edifício comercial ou industrial,,, crimes,,181
2010,,Albufeira,Município,Furto em residência,,, crimes,,914
2010,,Albufeira,Município,Furto em veículo motorizado,,, crimes,,559
2010,,Albufeira,Município,Total,,, crimes,,4593
2010,,Albufeira,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,143
2010,,Alcácer do Sal,Município,Furto em edifício comercial ou industrial,,, crimes,,23
2010,,Alcácer do Sal,Município,Furto em residência,,, crimes,,16
2010,,Alcácer do Sal,Município,Furto em veículo motorizado,,, crimes,,35
2010,,Alcácer do Sal,Município,Total,,, crimes,,375
2010,,Alcácer do Sal,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,24
2010,,Alcanena,Município,Furto em edifício comercial ou industrial,,, crimes,,28
2010,,Alcanena,Município,Furto em residência,,, crimes,,40
2010,,Alcanena,Município,Furto em veículo motorizado,,, crimes,,36
2010,,Alcanena,Município,Total,,, crimes,,363
2010,,Alcanena,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,12
2010,,Alcobaça,Município,Furto em edifício comercial ou industrial,,, crimes,,156
2010,,Alcobaça,Município,Furto em residência,,, crimes,,168
2010,,Alcobaça,Município,Furto em veículo motorizado,,, crimes,,177
2010,,Alcobaça,Município,Total,,, crimes,,2156
2010,,Alcobaça,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,120
2010,,Alcochete,Município,Furto em edifício comercial ou industrial,,, crimes,,29
2010,,Alcochete,Município,Furto em residência,,, crimes,,38
2010,,Alcochete,Município,Furto em veículo motorizado,,, crimes,,85
2010,,Alcochete,Município,Total,,, crimes,,723
2010,,Alcochete,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,38
2010,,Alcoutim,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2010,,Alcoutim,Município,Furto em residência,,, crimes,-,
2010,,Alcoutim,Município,Furto em veículo motorizado,,, crimes,,6
2010,,Alcoutim,Município,Total,,, crimes,,60
2010,,Alcoutim,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,6
2010,,Alenquer,Município,Furto em edifício comercial ou industrial,,, crimes,,56
2010,,Alenquer,Município,Furto em residência,,, crimes,,110
2010,,Alenquer,Município,Furto em veículo motorizado,,, crimes,,132
2010,,Alenquer,Município,Total,,, crimes,,1401
2010,,Alenquer,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,110
2010,,Alfândega da Fé,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2010,,Alfândega da Fé,Município,Furto em residência,,, crimes,,4
2010,,Alfândega da Fé,Município,Furto em veículo motorizado,,, crimes,,5
2010,,Alfândega da Fé,Município,Total,,, crimes,,147
2010,,Alfândega da Fé,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,9
2010,,Alijó,Município,Furto em edifício comercial ou industrial,,, crimes,,8
2010,,Alijó,Município,Furto em residência,,, crimes,,11
2010,,Alijó,Município,Furto em veículo motorizado,,, crimes,,7
2010,,Alijó,Município,Total,,, crimes,,391
2010,,Alijó,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,27
2010,,Aljezur,Município,Furto em edifício comercial ou industrial,,, crimes,,5
2010,,Aljezur,Município,Furto em residência,,, crimes,,18
2010,,Aljezur,Município,Furto em veículo motorizado,,, crimes,,48
2010,,Aljezur,Município,Total,,, crimes,,264
2010,,Aljezur,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,3
2010,,Aljustrel,Município,Furto em edifício comercial ou industrial,,, crimes,,11
2010,,Aljustrel,Município,Furto em residência,,, crimes,,17
2010,,Aljustrel,Município,Furto em veículo motorizado,,, crimes,,3
2010,,Aljustrel,Município,Total,,, crimes,,226
2010,,Aljustrel,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,13
2010,,Almada,Município,Furto em edifício comercial ou industrial,,, crimes,,176
2010,,Almada,Município,Furto em residência,,, crimes,,586
2010,,Almada,Município,Furto em veículo motorizado,,, crimes,,953
2010,,Almada,Município,Total,,, crimes,,7431
2010,,Almada,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,426
2010,,Almeida,Município,Furto em edifício comercial ou industrial,,, crimes,,4
2010,,Almeida,Município,Furto em residência,,, crimes,,9
2010,,Almeida,Município,Furto em veículo motorizado,,, crimes,,11
2010,,Almeida,Município,Total,,, crimes,,253
2010,,Almeida,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,10
2010,,Almeirim,Município,Furto em edifício comercial ou industrial,,, crimes,,36
2010,,Almeirim,Município,Furto em residência,,, crimes,,38
2010,,Almeirim,Município,Furto em veículo motorizado,,, crimes,,83
2010,,Almeirim,Município,Total,,, crimes,,991
2010,,Almeirim,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,34
2010,,Almodôvar,Município,Furto em edifício comercial ou industrial,,, crimes,,5
2010,,Almodôvar,Município,Furto em residência,,, crimes,,3
2010,,Almodôvar,Município,Furto em veículo motorizado,,, crimes,-,
2010,,Almodôvar,Município,Total,,, crimes,,188
2010,,Almodôvar,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,9
2010,,Alpiarça,Município,Furto em edifício comercial ou industrial,,, crimes,,13
2010,,Alpiarça,Município,Furto em residência,,, crimes,,10
2010,,Alpiarça,Município,Furto em veículo motorizado,,, crimes,,13
2010,,Alpiarça,Município,Total,,, crimes,,308
2010,,Alpiarça,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,9
2010,,Alter do Chão,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2010,,Alter do Chão,Município,Furto em residência,,, crimes,-,
2010,,Alter do Chão,Município,Furto em veículo motorizado,,, crimes,-,
2010,,Alter do Chão,Município,Total,,, crimes,,105
2010,,Alter do Chão,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,8
2010,,Alvaiázere,Município,Furto em edifício comercial ou industrial,,, crimes,,21
2010,,Alvaiázere,Município,Furto em residência,,, crimes,,47
2010,,Alvaiázere,Município,Furto em veículo motorizado,,, crimes,,11
2010,,Alvaiázere,Município,Total,,, crimes,,272
2010,,Alvaiázere,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,20
2010,,Alvito,Município,Furto em edifício comercial ou industrial,,, crimes,-,
2010,,Alvito,Município,Furto em residência,,, crimes,,4
2010,,Alvito,Município,Furto em veículo motorizado,,, crimes,-,
2010,,Alvito,Município,Total,,, crimes,,70
2010,,Alvito,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,-,
2010,,Amadora,Município,Furto em edifício comercial ou industrial,,, crimes,,108
2010,,Amadora,Município,Furto em residência,,, crimes,,186
2010,,Amadora,Município,Furto em veículo motorizado,,, crimes,,982
2010,,Amadora,Município,Total,,, crimes,,8698
2010,,Amadora,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,421
2010,,Amarante,Município,Furto em edifício comercial ou industrial,,, crimes,,94
2010,,Amarante,Município,Furto em residência,,, crimes,,184
2010,,Amarante,Município,Furto em veículo motorizado,,, crimes,,102
2010,,Amarante,Município,Total,,, crimes,,1810
2010,,Amarante,Município,Violência doméstica contra cônjuge ou análogos,,, crimes,,149
