;location;YEAR_MONTH;YEAR;MONTH;QUARTER;Temp_Median_Max;Temp_Median_Min;Temp_Mean_Max;Temp_Mean_Min
5261;Portugal,+Ponte+de+Lima;202106;2021;06;2;25,0;11,5;24,53;11,93
5262;Portugal,+Ponte+de+Lima;202107;2021;07;3;28,0;13,0;27,58;13,06
5263;Portugal,+Ponte+de+Lima;202108;2021;08;3;31,0;14,0;30,13;14,1
5264;Portugal,+Ponte+de+Lima;202109;2021;09;3;27,0;13,5;26,5;13,37
5265;Portugal,+Ponte+de+Lima;202110;2021;10;4;22,0;13,0;22,87;12,1
5266;Portugal,+Ponte+de+Lima;202111;2021;11;4;18,0;8,0;17,82;7,82
5267;Portugal,+Ponte+de+Sor;202001;2020;01;1;14,0;6,0;13,97;6,39
5268;Portugal,+Ponte+de+Sor;202002;2020;02;1;18,0;8,0;18,34;8,07
5269;Portugal,+Ponte+de+Sor;202003;2020;03;1;18,0;8,0;18,55;8,06
5270;Portugal,+Ponte+de+Sor;202004;2020;04;2;19,0;9,0;18,87;9,3
5271;Portugal,+Ponte+de+Sor;202005;2020;05;2;28,0;13,0;26,48;13,71
5272;Portugal,+Ponte+de+Sor;202006;2020;06;2;26,0;13,0;26,93;13,43
5273;Portugal,+Ponte+de+Sor;202007;2020;07;3;36,0;17,0;36,26;17,48
5274;Portugal,+Ponte+de+Sor;202008;2020;08;3;31,0;15,0;31,35;15,16
5275;Portugal,+Ponte+de+Sor;202009;2020;09;3;28,5;16,0;30,27;15,47
5276;Portugal,+Ponte+de+Sor;202010;2020;10;4;21,0;12,0;21,87;11,52
5277;Portugal,+Ponte+de+Sor;202011;2020;11;4;18,5;10,5;18,43;11,0
5278;Portugal,+Ponte+de+Sor;202012;2020;12;4;13,0;7,0;13,45;6,74
5279;Portugal,+Ponte+de+Sor;202101;2021;01;1;12,0;3,0;12,45;4,35
5280;Portugal,+Ponte+de+Sor;202102;2021;02;1;16,0;8,0;15,0;8,0
5281;Portugal,+Ponte+de+Sor;202103;2021;03;1;19,0;7,0;19,35;7,52
5282;Portugal,+Ponte+de+Sor;202104;2021;04;2;20,0;10,0;20,33;10,1
5283;Portugal,+Ponte+de+Sor;202105;2021;05;2;25,0;11,0;24,42;10,61
5284;Portugal,+Ponte+de+Sor;202106;2021;06;2;30,0;13,0;28,73;13,07
5285;Portugal,+Ponte+de+Sor;202107;2021;07;3;31,0;14,0;31,97;14,71
5286;Portugal,+Ponte+de+Sor;202108;2021;08;3;33,0;14,0;34,19;14,55
5287;Portugal,+Ponte+de+Sor;202109;2021;09;3;29,0;15,0;28,6;15,43
5288;Portugal,+Ponte+de+Sor;202110;2021;10;4;27,0;14,0;26,16;14,26
5289;Portugal,+Ponte+de+Sor;202111;2021;11;4;19,0;9,0;19,0;8,82
5290;Portugal,+Portalegre;202001;2020;01;1;11,0;5,0;10,58;5,45
5291;Portugal,+Portalegre;202002;2020;02;1;15,0;8,0;15,24;8,1
5292;Portugal,+Portalegre;202003;2020;03;1;15,0;8,0;15,16;7,55
5293;Portugal,+Portalegre;202004;2020;04;2;16,0;9,0;16,37;8,93
5294;Portugal,+Portalegre;202005;2020;05;2;26,0;15,0;24,29;14,52
5295;Portugal,+Portalegre;202006;2020;06;2;25,5;14,0;26,9;14,4
5296;Portugal,+Portalegre;202007;2020;07;3;36,0;22,0;35,74;20,94
5297;Portugal,+Portalegre;202008;2020;08;3;32,0;17,0;31,42;17,06
5298;Portugal,+Portalegre;202009;2020;09;3;27,0;16,5;28,2;17,0
5299;Portugal,+Portalegre;202010;2020;10;4;20,0;12,0;19,68;11,74
5300;Portugal,+Portalegre;202011;2020;11;4;16,0;11,0;15,93;10,8
5301;Portugal,+Portalegre;202012;2020;12;4;11,0;6,0;10,58;5,65
5302;Portugal,+Portalegre;202101;2021;01;1;10,0;3,0;9,29;3,39
5303;Portugal,+Portalegre;202102;2021;02;1;12,5;7,0;12,11;6,46
5304;Portugal,+Portalegre;202103;2021;03;1;15,0;7,0;15,81;7,13
5305;Portugal,+Portalegre;202104;2021;04;2;17,5;10,0;17,57;9,93
5306;Portugal,+Portalegre;202105;2021;05;2;23,0;11,0;22,42;11,58
5307;Portugal,+Portalegre;202106;2021;06;2;28,5;15,5;27,63;15,23
5308;Portugal,+Portalegre;202107;2021;07;3;32,0;15,0;31,77;16,61
5309;Portugal,+Portalegre;202108;2021;08;3;33,0;18,0;33,29;18,03
5310;Portugal,+Portalegre;202109;2021;09;3;27,0;16,0;26,83;16,83
5311;Portugal,+Portalegre;202110;2021;10;4;25,0;15,0;24,1;14,97
5312;Portugal,+Portalegre;202111;2021;11;4;16,0;9,0;16,45;8,64
5313;Portugal,+Portel;202001;2020;01;1;13,0;6,0;13,58;6,52
5314;Portugal,+Portel;202002;2020;02;1;18,0;8,0;17,59;8,07
5315;Portugal,+Portel;202003;2020;03;1;17,0;7,0;17,42;7,42
5316;Portugal,+Portel;202004;2020;04;2;19,0;9,5;18,3;9,5
5317;Portugal,+Portel;202005;2020;05;2;27,0;14,0;26,06;13,61
5318;Portugal,+Portel;202006;2020;06;2;26,5;13,5;28,1;13,6
5319;Portugal,+Portel;202007;2020;07;3;37,0;19,0;37,06;18,32
5320;Portugal,+Portel;202008;2020;08;3;34,0;16,0;33,29;15,74
5321;Portugal,+Portel;202009;2020;09;3;29,0;17,0;30,0;16,37
5322;Portugal,+Portel;202010;2020;10;4;23,0;12,0;22,58;12,13
5323;Portugal,+Portel;202011;2020;11;4;18,5;11,5;18,5;11,47
5324;Portugal,+Portel;202012;2020;12;4;14,0;7,0;13,48;7,35
5325;Portugal,+Portel;202101;2021;01;1;12,0;3,0;11,9;4,48
5326;Portugal,+Portel;202102;2021;02;1;15,5;8,0;14,61;7,86
5327;Portugal,+Portel;202103;2021;03;1;17,0;7,0;17,52;7,03
5328;Portugal,+Portel;202104;2021;04;2;20,5;10,0;19,97;9,5
5329;Portugal,+Portel;202105;2021;05;2;25,0;10,0;25,39;10,68
5330;Portugal,+Portel;202106;2021;06;2;30,5;14,0;29,67;13,93
5331;Portugal,+Portel;202107;2021;07;3;34,0;15,0;34,1;15,55
5332;Portugal,+Portel;202108;2021;08;3;34,0;16,0;35,26;16,1
5333;Portugal,+Portel;202109;2021;09;3;29,5;16,0;29,4;16,47
5334;Portugal,+Portel;202110;2021;10;4;27,0;15,0;26,9;15,0
5335;Portugal,+Portel;202111;2021;11;4;18,0;9,0;18,64;9,0
5336;Portugal,+Portimao;202001;2020;01;1;15,0;10,0;15,35;10,13
5337;Portugal,+Portimao;202002;2020;02;1;18,0;12,0;18,0;11,97
5338;Portugal,+Portimao;202003;2020;03;1;17,0;11,0;17,45;11,03
5339;Portugal,+Portimao;202004;2020;04;2;18,0;13,0;18,23;12,6
5340;Portugal,+Portimao;202005;2020;05;2;23,0;16,0;22,9;15,94
5341;Portugal,+Portimao;202006;2020;06;2;23,0;16,0;24,03;16,27
5342;Portugal,+Portimao;202007;2020;07;3;28,0;19,0;28,29;19,16
5343;Portugal,+Portimao;202008;2020;08;3;28,0;17,0;27,55;17,58
5344;Portugal,+Portimao;202009;2020;09;3;25,0;18,5;25,13;18,33
5345;Portugal,+Portimao;202010;2020;10;4;21,0;16,0;21,71;15,32
5346;Portugal,+Portimao;202011;2020;11;4;19,0;15,0;19,0;14,43
5347;Portugal,+Portimao;202012;2020;12;4;16,0;11,0;15,55;10,87
5348;Portugal,+Portimao;202101;2021;01;1;14,0;8,0;14,06;9,03
5349;Portugal,+Portimao;202102;2021;02;1;16,0;12,0;15,82;11,86
5350;Portugal,+Portimao;202103;2021;03;1;18,0;11,0;17,45;10,68
5351;Portugal,+Portimao;202104;2021;04;2;19,0;13,0;18,97;13,43
5352;Portugal,+Portimao;202105;2021;05;2;23,0;14,0;22,52;13,71
5353;Portugal,+Portimao;202106;2021;06;2;24,5;16,0;24,07;15,53
5354;Portugal,+Portimao;202107;2021;07;3;27,0;17,0;26,9;16,74
5355;Portugal,+Portimao;202108;2021;08;3;28,0;17,0;28,26;17,81
5356;Portugal,+Portimao;202109;2021;09;3;28,0;18,0;27,6;18,2
5357;Portugal,+Portimao;202110;2021;10;4;25,0;17,0;25,39;17,03
5358;Portugal,+Portimao;202111;2021;11;4;21,0;13,0;20,91;12,64
5359;Portugal,+Porto;202001;2020;01;1;13,0;9,0;13,84;9,0
5360;Portugal,+Porto;202002;2020;02;1;16,0;12,0;16,28;11,69
5361;Portugal,+Porto;202003;2020;03;1;16,0;11,0;16,1;10,48
5362;Portugal,+Porto;202004;2020;04;2;17,0;13,0;16,73;12,57
5363;Portugal,+Porto;202005;2020;05;2;22,0;16,0;22,1;16,48
5364;Portugal,+Porto;202006;2020;06;2;20,0;16,0;20,7;16,17
5365;Portugal,+Porto;202007;2020;07;3;27,0;19,0;26,42;19,87
5366;Portugal,+Porto;202008;2020;08;3;23,0;19,0;22,97;18,39
5367;Portugal,+Porto;202009;2020;09;3;23,0;18,0;24,13;18,4
5368;Portugal,+Porto;202010;2020;10;4;18,0;14,0;18,68;14,03
5369;Portugal,+Porto;202011;2020;11;4;18,0;13,5;18,1;13,5
5370;Portugal,+Porto;202012;2020;12;4;13,0;10,0;13,29;9,61
5371;Portugal,+Porto;202101;2021;01;1;13,0;7,0;12,65;8,29
5372;Portugal,+Porto;202102;2021;02;1;14,0;11,0;14,5;10,04
5373;Portugal,+Porto;202103;2021;03;1;17,0;12,0;16,94;11,13
5374;Portugal,+Porto;202104;2021;04;2;18,0;13,0;18,1;12,43
5375;Portugal,+Porto;202105;2021;05;2;18,0;12,0;18,26;12,9
5376;Portugal,+Porto;202106;2021;06;2;20,5;15,0;20,8;15,37
5377;Portugal,+Porto;202107;2021;07;3;22,0;17,0;22,61;17,19
5378;Portugal,+Porto;202108;2021;08;3;23,0;17,0;23,58;17,94
5379;Portugal,+Porto;202109;2021;09;3;23,0;17,0;23,37;16,83
5380;Portugal,+Porto;202110;2021;10;4;22,0;16,0;21,55;15,74
5381;Portugal,+Porto;202111;2021;11;4;17,0;12,0;17,82;11,55
5382;Portugal,+Porto+Moniz;202001;2020;01;1;13,0;8,0;13,48;8,55
5383;Portugal,+Porto+Moniz;202002;2020;02;1;15,0;11,0;15,28;10,69
5384;Portugal,+Porto+Moniz;202003;2020;03;1;13,0;9,0;13,74;8,9
5385;Portugal,+Porto+Moniz;202004;2020;04;2;14,0;10,0;14,6;10,0
5386;Portugal,+Porto+Moniz;202005;2020;05;2;17,0;13,0;17,97;13,32
5387;Portugal,+Porto+Moniz;202006;2020;06;2;18,5;13,0;18,57;13,1
5388;Portugal,+Porto+Moniz;202007;2020;07;3;21,0;16,0;22,0;16,81
5389;Portugal,+Porto+Moniz;202008;2020;08;3;22,0;16,0;22,61;16,52
5390;Portugal,+Porto+Moniz;202009;2020;09;3;20,5;15,0;20,5;14,8
5391;Portugal,+Porto+Moniz;202010;2020;10;4;18,0;12,0;17,81;12,39
5392;Portugal,+Porto+Moniz;202011;2020;11;4;15,5;10,5;15,73;10,57
5393;Portugal,+Porto+Moniz;202012;2020;12;4;13,0;9,0;13,19;8,48
5394;Portugal,+Porto+Moniz;202101;2021;01;1;13,0;8,0;13,0;8,35
5395;Portugal,+Porto+Moniz;202102;2021;02;1;14,5;9,0;13,57;9,25
5396;Portugal,+Porto+Moniz;202103;2021;03;1;13,0;9,0;13,19;8,65
5397;Portugal,+Porto+Moniz;202104;2021;04;2;15,0;11,0;15,33;10,83
5398;Portugal,+Porto+Moniz;202105;2021;05;2;17,0;12,0;18,03;12,23
5399;Portugal,+Porto+Moniz;202106;2021;06;2;19,0;13,0;19,0;12,5
5400;Portugal,+Porto+Moniz;202107;2021;07;3;25,0;18,0;24,19;17,65
5401;Portugal,+Porto+Moniz;202108;2021;08;3;23,0;16,0;23,39;17,0
5402;Portugal,+Porto+Moniz;202109;2021;09;3;22,0;16,0;21,93;16,2
5403;Portugal,+Porto+Moniz;202110;2021;10;4;21,0;15,0;21,13;15,68
5404;Portugal,+Porto+Moniz;202111;2021;11;4;17,0;15,0;17,55;13,91
5405;Portugal,+Porto+Santo;202001;2020;01;1;14,0;7,0;13,77;7,1
5406;Portugal,+Porto+Santo;202002;2020;02;1;16,0;10,0;16,59;10,0
5407;Portugal,+Porto+Santo;202003;2020;03;1;18,0;9,0;17,0;8,81
5408;Portugal,+Porto+Santo;202004;2020;04;2;18,0;11,0;17,7;10,9
5409;Portugal,+Porto+Santo;202005;2020;05;2;25,0;15,0;24,48;15,71
5410;Portugal,+Porto+Santo;202006;2020;06;2;21,0;15,5;20,57;16,0
5411;Portugal,+Porto+Santo;202007;2020;07;3;32,0;21,0;31,65;20,48
5412;Portugal,+Porto+Santo;202008;2020;08;3;27,0;18,0;26,35;17,1
5413;Portugal,+Porto+Santo;202009;2020;09;3;25,0;17,0;26,73;17,23
5414;Portugal,+Porto+Santo;202010;2020;10;4;19,0;12,0;19,23;12,42
5415;Portugal,+Porto+Santo;202011;2020;11;4;17,0;12,0;17,8;11,67
5416;Portugal,+Porto+Santo;202012;2020;12;4;12,0;8,0;12,32;7,39
5417;Portugal,+Porto+Santo;202101;2021;01;1;17,0;11,0;16,68;11,9
5418;Portugal,+Porto+Santo;202102;2021;02;1;14,0;9,5;14,5;8,64
5419;Portugal,+Porto+Santo;202103;2021;03;1;18,0;9,0;18,45;9,23
5420;Portugal,+Porto+Santo;202104;2021;04;2;19,5;12,0;19,47;10,77
5421;Portugal,+Porto+Santo;202105;2021;05;2;20,0;12,0;20,32;11,48
5422;Portugal,+Porto+Santo;202106;2021;06;2;24,5;15,5;24,13;15,17
5423;Portugal,+Porto+Santo;202107;2021;07;3;26,0;16,0;26,84;16,55
5424;Portugal,+Porto+Santo;202108;2021;08;3;28,0;17,0;28,39;16,97
5425;Portugal,+Porto+Santo;202109;2021;09;3;26,0;16,0;25,6;15,6
5426;Portugal,+Porto+Santo;202110;2021;10;4;23,0;15,0;23,0;14,06
5427;Portugal,+Porto+Santo;202111;2021;11;4;18,0;10,0;18,09;9,36
5428;Portugal,+Porto+de+Mos;202001;2020;01;1;14,0;7,0;13,81;8,23
5429;Portugal,+Porto+de+Mos;202002;2020;02;1;16,0;10,0;16,31;9,86
5430;Portugal,+Porto+de+Mos;202003;2020;03;1;16,0;9,0;15,61;8,74
5431;Portugal,+Porto+de+Mos;202004;2020;04;2;16,0;11,0;16,4;10,5
5432;Portugal,+Porto+de+Mos;202005;2020;05;2;21,0;13,0;21,84;14,0
5433;Portugal,+Porto+de+Mos;202006;2020;06;2;20,0;14,0;20,2;14,67
